model,task,metric,estimate,point,ci_lower,ci_upper,ci,n_seeds,n_subjects,n_bootstrap,bootstrap_unit_1,bootstrap_unit_2,p_one_sided_positive,p_two_sided_zero,n_bootstrap_nonpositive,n_bootstrap_nonnegative,n_bootstrap_valid
braindecode_eegnet,wake_vs_sleep,accuracy,drop_flattened,0.6385910331039502,0.6066720576117375,0.6699351534521698,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,balanced_accuracy,baseline,0.8856762573227491,0.8609060585842574,0.9078139059182149,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,balanced_accuracy,aperiodic,0.8643535776670818,0.8453422697842026,0.8825376047460999,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,balanced_accuracy,flattened,0.8836137886965373,0.8686058113959311,0.8981728600251783,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,balanced_accuracy,retention_aperiodic,0.9759249731723393,0.9534177441355681,1.001210799042778,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,balanced_accuracy,retention_flattened,0.9976713064066476,0.9788236233081947,1.0192855666185263,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,balanced_accuracy,drop_aperiodic,0.021322679655667365,-0.0010561210834111306,0.041858441953187275,0.95,3,78,10000,seed,subject,0.0311,0.0622,311,9689,10000
braindecode_eegnet,n2_vs_n3,balanced_accuracy,drop_flattened,0.002062468626211844,-0.016680480563641655,0.01916475080920165,0.95,3,78,10000,seed,subject,0.4061,0.8122,4061,5939,10000
braindecode_eegnet,n2_vs_n3,macro_f1,baseline,0.773493476037204,0.7429789772496505,0.8033137847261065,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,macro_f1,aperiodic,0.6810922348872396,0.6560260197816489,0.7068613153425474,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,macro_f1,flattened,0.7165277437469847,0.6870724257511046,0.7460675246630624,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,macro_f1,retention_aperiodic,0.8805403742726331,0.8592327938624662,0.902345608170098,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,macro_f1,retention_flattened,0.9263526661115894,0.9035830109525327,0.9501438735063191,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,macro_f1,drop_aperiodic,0.0924012411499644,0.07401001630468625,0.11045982554504258,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,macro_f1,drop_flattened,0.056965732290219284,0.03811313552092592,0.07508454682892879,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,accuracy,baseline,0.9181651263336437,0.904463802312746,0.9309255065577974,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,accuracy,aperiodic,0.8262360720590782,0.8019202943736313,0.84957659659744,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,accuracy,flattened,0.8595174939724967,0.8391199650632488,0.8788716810441165,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,accuracy,retention_aperiodic,0.8998774276674497,0.8828305658088462,0.9161712849710678,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,accuracy,retention_flattened,0.9361251797970863,0.9225567902282654,0.9497856734399057,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,accuracy,drop_aperiodic,0.09192905427456544,0.07747864649106347,0.10679850036240128,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,n2_vs_n3,accuracy,drop_flattened,0.058647632361147006,0.046195220058519205,0.07080959513982502,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,balanced_accuracy,baseline,0.7101695725918076,0.6899722739649617,0.728688254262839,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,balanced_accuracy,aperiodic,0.6070921863403566,0.5867140340608694,0.6256061586265271,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,balanced_accuracy,flattened,0.3183126100496175,0.3011367413448374,0.3351784642155656,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,balanced_accuracy,retention_aperiodic,0.8548552483384162,0.833618759463017,0.8760501968090403,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,balanced_accuracy,retention_flattened,0.44822056919154674,0.42895961543455874,0.4669764225585326,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,balanced_accuracy,drop_aperiodic,0.10307738625145102,0.08690603393804713,0.11905745486136775,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,balanced_accuracy,drop_flattened,0.3918569625421901,0.3754275665943903,0.4078280334334478,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,macro_f1,baseline,0.6393102315303435,0.6152921733838583,0.6624370214779094,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,macro_f1,aperiodic,0.5151787370565077,0.4934378776589903,0.5352018729841079,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,macro_f1,flattened,0.20985337530839995,0.1927008584477175,0.22708756537339592,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,macro_f1,retention_aperiodic,0.8058352762841022,0.7842091970914353,0.8270351898261298,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,macro_f1,retention_flattened,0.32824967434990865,0.3070042250427496,0.34942953983439545,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,macro_f1,drop_aperiodic,0.12413149447383576,0.10893154310269366,0.1395003091894398,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,macro_f1,drop_flattened,0.4294568562219435,0.4113381671433796,0.44735800116524993,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,accuracy,baseline,0.73892628816044,0.7187577496798953,0.7578671133429142,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,accuracy,aperiodic,0.6068858583284771,0.5861215639016786,0.6268560198521383,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,accuracy,flattened,0.374909423536067,0.3482380073353272,0.4011946818656568,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,accuracy,retention_aperiodic,0.8213077110023002,0.8029366508398986,0.8394206198765328,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,accuracy,retention_flattened,0.507370531463166,0.47385722050665885,0.5411080938075107,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,accuracy,drop_aperiodic,0.13204042983196296,0.11819917169027663,0.1465656154221944,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
braindecode_eegnet,five_stage,accuracy,drop_flattened,0.36401686462437305,0.3367161118418483,0.39020014722035523,0.95,3,78,10000,seed,subject,0.0,0.0,0,10000,10000
